,user_id,review_id,text,votes.cool,business_id,votes.funny,stars,date,type,votes.useful
316,FSSkTatYo-y8se7neCfJUA,oYQxHk7EMrPprpAQj5zyeQ,Awesome wings and pubgrub! Great beer selection and fun bartenders.,0,1qCuOcks5HRv67OHovAVpg,0,5,2012-02-09,review,1
317,qeNsxc0SRZ81tJ6FI9gR8Q,WwJ0vH89ie6-y8lCCvudkg,This place is overrated. A friend and I were looking forward to a beer and some good bar food- instead the wings were terrible and the beer was good but overpriced. There's nothing wrong with this place I just don't understand the clout around it. There should be no clout.,0,1qCuOcks5HRv67OHovAVpg,0,2,2012-08-04,review,1
318,J_q8jN623uew8ZzMChXBCA,OU7_FEbEdwj5LU5I68mjbg,"There's lots of potential here because of the wonderful character and ambiance of this place, but the food was average at best.  We were there on a Pens Playoff night and there were 2 people working all the tables in both rooms.  Our food came to us cold and unimpressive at that.  Our orders were somewhat mixed up.  The potato skins used a really cheap artificial cheese that was not very appealing.  I tasted a slice of pizza, which is definitely the best thing they offer.  The crust was delicious and homemade.  If you are going to order something, I would go with the pizza.  We also ordered the chicken wings which were pretty good, also.  If you are looking for good food, Homestead better choices at Blue Dust or Tin Front.",0,1qCuOcks5HRv67OHovAVpg,0,2,2013-05-20,review,0
319,I_47G-R2_egp7ME5u_ltew,jqDpTYuOaluKUasBxJ_sVQ,"Before today I probably would have given this place three stars based mostly on their beer selection; however, today the service was terrible. We waited two hours for a pizza sub, French onion soup, fries, and buffalo chicken tenders. About an hour and a half in we finally got the small pizza sub and the wrongly made buffalo chicken tenders (ie, no hot sauce). We were told by the waitress that she realized it was wrong, but decided to still bring it out to see if my gf would eat it. She sent it back. By a half hour later, we still had not received the buffalo chicken tenders, nor the French onion soup (which should have been mostly made already), and no fries.  We were told the chef was new, but no effort was made really to make the situation better. No quick and easy app or beers on the house. To boot, the beer was pretty expensive. I will probably give the place another chance based on their beer selection, but it won't be for a while. The food has always been average at best, and the pizza sub was no different. We ended up leaving after two hours without receiving 75% of our order.",0,1qCuOcks5HRv67OHovAVpg,0,1,2013-07-02,review,0
320,op2Gve4sAMQ4qEzq2Tad0g,F0J40KOLx5s5zbcCtO40UA,"I'm reading on here that the food is really hit or miss. I've only gone to Duke's one time, but the food was good. It wasn't too busy so our service was very attentive and it didn't take long to get our food at all.

The place is separated between a bar area and a more family style dining area. We sat in the dining area because the bar area was pretty full. The dining room area definitely fills up with an older, have lived in Pittsburgh all their lives crowd, while the younger crowd is in the bar area. 

I'll definitely be back since I live in the area.",0,1qCuOcks5HRv67OHovAVpg,0,3,2013-09-15,review,0
321,P2g9lmWLF1k4i15vZM0vfQ,7EdVq7yta2MhMoxVpIIElA,"Duke...the owner...is the man.  He's a true Pittsburgher and he loves everyone from Pittsburgh.  He looks like he'll beat you up but he's a softy with a big heart.  Look for the bald guy with the raspy voice and make friends...he'll hook you up.  He's also totally into the development of other Pittsburgh businesses and he hosts events for local startups.  Ask him for a tour of the old Eat n Park next door...I believe his intention is still to turn it into an incubator of sorts.  Fortunately, the bar is close enough to the waterfront that it's just far enough out of the ghetto...the crowd is certainly decent.  Definitely have some beers on the porch in the summer...especially in the rain (lower level is covered).  Very relaxing atmosphere.  I wish my company was located in the area so we could frequent Dukes more steadily (we're on the north side).  Still worth the drive to feel at home, have a good bite and some cold beers.",0,1qCuOcks5HRv67OHovAVpg,0,5,2014-01-07,review,0
322,XeiKNx2LOdHWGILzgaybnA,csbPKLai10nWYfvig4pdzQ,"I've been to Duke's three times now. When I first came to PGH, a lot of locals were telling me that this was a good place to catch a game, drink some brews and get great food. Most of that is true, but the bad has mostly outweighed the good.

They have an excellent new tap system. Last time I went, they had Thirsty Dog Leghumpper on draft, and it was perfect. The system really elevates already awesome beer. Plus, the selection is awesome. 

It is a sports-themed bar, so you can expect drunk locals, loud TV's and plenty of yelling. I'm sort of into that, so it doesn't bother me, although I do think their staff is not well equipped enough to work among the chaos. Service is often slow, and they give the waitresses ZERO training in the beers that they offer. This is not a good place for trying something new, as they can't tell you a thing about it. 

The biggest downfall of Duke's, though, is the food. I've had three different, but equally simple, dishes there; A Burger, a Cheesesteak and Chicken Tenders. The first was flavorless and cold. The second was passable, but nothing special. And the last were absolutely awful. Honestly, the batter and size of the chicken made me so ill, I had to call it an early night. I ate two of the 7 tenders (SEVEN!) and had to quit. 
Their fries are very good. And so are the wings.

I'd say Duke's is a good place to drink, but that's about it.",0,1qCuOcks5HRv67OHovAVpg,0,2,2014-03-20,review,0
323,JPPhyFE-UE453zA6K0TVgw,1tZARkIiC89Xhqd6AHLrbg,"Food is good here. Great beer selection on tap. Sometimes the beer is on the pricey side. What I want from a neighborhood bar is a neighborhood special. Pinkerton is one of the best sandwiches. Good place to watch football, hockey, baseball.",0,1qCuOcks5HRv67OHovAVpg,0,4,2014-09-13,review,0
324,Xez2YmtfrixCNZe2CagFRw,1dTu7i6TQ_6AwijAxdCIPQ,"One of my favorite local eateries. The mild & wild sauce is my absolute favorite, I wish I could purchase it. I am not a big bar food junkie but the tomlin sandwich is great & reminds me of a fatheads sandwich. Food portion is great. The only complaint I would have if any is the craft beer is a little on the pricey side, as usual in most local bars. Friendly service, will continue to frequent with my family.",0,1qCuOcks5HRv67OHovAVpg,0,4,2015-01-05,review,0
325,rjsx6_pSqwl0zuiwa_tI2g,M8dZ0bo9pkXG1dRrwNBAzg,"GREAT PLACE FOR A BIRTHDAY PARTY!  

A FAMILY GATHERING!  

A WORK RETIREMENT PARTY!  

OR EVEN A DOUBLE-DATE!

A combination watering hole, great place to eat and great entertainment for adults! Adult games!

The Homestead (Pittsburgh) location of Dave & Busters is just one of the almost 50 locations across the country - from New York to Florida to California - - from Canada to Mexico.  

The Dave & Busters idea was conceived in Little Rock, Arkansas back in the 1970s. Two different businesses (one a popular watering hole & one a game & entertainment business) were right next door to each other. The two young owners were friends and quickly realized that combining their businesses made perfect sense. So they opened the first combined D & B in  . . . . no, not Little Rock, but Dallas! To this day there are no D & B's in Little Rock. Not sure what is up with that! But lots of other cities have been the beneficiaries of these two friends combining their businesses.

The one in Pittsburgh is the only one I have ever been to.  When I lived there, a group of friends and co-workers (and me, of course!)used to go there for Happy Hour & Power Hour . . . . at least once a week. We had a blast!  A great place to kick-back and let the worries of the work day melt away.

Wonder if they'll ever open one in Marin County, CA? Shucks!  Probably not. Not a Marin County scene, for sure. 

WHAT A BLAST IT WAS THOUGH! I miss going to D & B. They have all the classics, like billiards & shuffleboard, plus over 200 interactive & video games. A rechargable Power Card provides an easy way to access all the games.  

POWER HOUR is game HAPPY HOUR - - an entire hour of classic and video games for just  ten bucks.  

A GREAT BAR, WONDERFUL FOOD AND SERVICE! A RELAXING AND FUN WAY to spend a Friday or Saturday evening. You'll never want to leave. Meet your friends here, grab a beer and a burger or steak and hit the games. 

Time will just evaporate . . . . while you laugh and drink with your favorite girl, your best friend or even your boss!  

DAVE & BUSTERS! LOTS OF PARKING! LOTS OF FUN!

FUN! FUN! FUN! FUN! FUN! FUN! . . . . BRING ON THE BEER!",2,sbW8qHJgzEIH42B0S-3New,1,5,2007-11-20,review,2
326,9fqpNMXpJZzHchhzx-Vwtw,yNMWDjeer08h9yfxONoCnQ,"D&B is nice once in a while but the food is insanely unhealthy. They are also really clever about designing the psychological context in ways to extract money from their customers. You feel a bit milked afterwards. Also much fatter.

You pay for games using credits from mag-stripe cards. This lets D&B give their games arbitrary prices and makes it harder for you to really know how much you are spending. Menus for drinks and food have no prices. $6.05 for a Banana Split cocktail? $3.40 for a Michelob?  I have no idea whether that is expensive but not showing the prices is clever because they can price their things and not have to obey pricing psychology (like anchors and so forth).

Waitstaff hassle you repeatedly to order desserts. Oh, and the dining room has plastic demos dessert trays to get that thought going in your mind as you walk to your table.

The games are all violent shooters or racing games don't appear to have changed much since 2002 when I last went to D&B in California. Hope they can find more innovative arcade games in the future.

Not a pleasant experience, but at least it's different from going to an ordinary restaurant.",2,sbW8qHJgzEIH42B0S-3New,2,2,2008-01-27,review,1
327,7uxXuCcpw9-mUS3OJVw8aQ,YCTstdYPThXxtVxLR4W1HQ,"This was actually the first time I've ever been to a Dave and Buster's.

Walking into such a huge space, especially coming from the often narrow venues in San Francisco was strange.

Un-nerving actually. 

Because Dave and Buster's is all about excess. Almost obscenely so.

As far as food - their stuff is standard. Most of it is fried and as another reviewer pointed out - not very healthy. At all actually. You have to really scour the menu to find some somewhat decent viable and nutritious options.

But most people don't come to Dave & Buster's for food. They come for the games.

And while I've never been that into video games or arcade games - my brother and sister always have.  I was apprehensive about having a good time here  - but after awhile - my siblings' enthusiasm about the place became contagious and I found myself really enjoying myself.

Especially once i realized that I have mad skills at Skee Ball. And proceeded to dominate.

Trust.",14,sbW8qHJgzEIH42B0S-3New,14,3,2009-05-24,review,14
328,KnLObhXcuk90MImbp5RCpQ,qHgyMGcQZMvwvjoB64gjHA,"Think Chuck E. Cheese for adults.  Skee Ball, video games pool tables.  Clean environment.  Good fun.

Unfortunately, I went for a bite to eat and it was impossible to find anything good and healthy on the menu.  I ended up settling for spinach dip.  Sadly, they topped the dip off with horrible orange shredded cheese that appeared to have been popped in the microwave for a few seconds.  Blahhhh.  Trying to get something healthy, I ordered the apple pecan salad.  I swear the dressing came right out of the grocery store bottle.  I could barely eat the salad.  Too sweet.

My mom ordered a steak roll.....holy friedness!  The steak was more like hamburger fried with cheese and then stuffed into breading that was fried AGAIN!  Yowzer!  Artery clogger for sure.  

I like the atmosphere.  I like the bar area.  Perhaps next time we'll just stop by for drinks instead.",0,sbW8qHJgzEIH42B0S-3New,1,2,2009-06-18,review,0
329,WMTm9HHRA3EewoxTX1Gleg,TRq3KbJg4Tmo-4aXzp7JgA,"I love the games here but can't go very often since they don't rotate new games in very often.  The place is usually pretty clean.

Pool tables often have a wait on the weekend but are some of the better ones you'll find in the city.

Food is just ""ok"" Drink prices are fair but not great.",0,sbW8qHJgzEIH42B0S-3New,0,4,2009-06-24,review,0
330,bvu13GyOUwhEjPum2xjiqQ,OKG_q3fkcvDZKXsCX7d7-g,"Dave and Buster's is an enigma, is it dining, a bar, or  playground for video game lovers? Let me get the bar part out of the way first, it's overpriced, and they try to get you to buy a glass to jack up your bill. 

Next, the food. Just like all the chain places at the Waterfront, there are sandwiches, burgers (yes they have a blue cheese burger, who doesn't?) pasta, salads, chicken fingers, yadda yadda. 

The games, I swear over three quarters of the games have been there since 2000 when the place opened. I guess in ten years no new games have hit the scene.

Overall Dave and buster's is unique to the Waterfront, but it's time to update the menu, update the games, and get into the second decade of the 21st century.",0,sbW8qHJgzEIH42B0S-3New,0,2,2010-11-27,review,2
331,_vS9qNQvx8wVUOIkj4qfAg,3DCVmgsp-yBg4nFyWKpyyQ,"Because I have significantly younger sisters, I go to Dave and Busters about twice a year. It's fun for them and nostalgic for me. It can get expensive and the 'prizes' are cheap but it make for great ""sister days"" 

As for the food, we've eaten there once and never again. It's just blah... frozen and fried. The veggie burger was put on there as an afterthought just so they could say they offer it. A frozen Boca patty thrown on a bun. Thanks! I could have ran to Costco for that. Drinks are rather expensive but that's to be expected. 

So go for the games, fun and laughter and maybe stop somewhere else for drinks and a bite to eat (skip the bountiful chains that span the Waterfront and try Blue Dust on Amity Street).",0,sbW8qHJgzEIH42B0S-3New,0,3,2010-11-28,review,1
332,aROP9D7ev2JMQTBWit-kYg,ctW-u3wAXkI6pt45-MIh7w,"The food was absolutely gross! I ordered a turkey club which comes on a wheat bun with avocado, bacon, and turkey breast. What I got was TOTALLY different from the picture! First of all the sandwich was on sliced bread (lame)! There was no avocado, 1 slice of bacon, no lettuce, and to TOP it off instead of turkey breast they used freaking LUNCH MEAT! lol No, not the kind that you get from the deli, the other sweaty nasty looking stuff! Gross! 

Our waitress was awful but they were extremely understaffed so I would have a bit of an attitude if I had to wait 10 tables without assistance too.   

The manager was really nice... Of course that disgusting sandwich that I didn't eat was free.",0,sbW8qHJgzEIH42B0S-3New,1,1,2011-05-13,review,1
333,FSZaOuAQL9eBz1a61d0B2Q,3nGJo4oOlxR4ApjmYfE04w,"The usual fun center.

You can play games using a play card which you purchase there.  Game prices can be confusing- - -  2.3, 5.7, 9.9 credits, etc.

The arcade can be fun if you bring some friends.  

Almost every game is a ticket game and there are few innovative or exciting game choices.

I didn't eat there, so I can't rate the restaurant part of Dave and Busters.",1,sbW8qHJgzEIH42B0S-3New,0,4,2011-07-13,review,1
334,7R79mN6iJNU6o0CI1aBesA,HwIBbWkDQMtDl9EnCEcPBQ,"We came here on a Saturday night and luckily it wasn't as packed as I thought it would be. I love playing ticket games so luckily there were a lot of games to chose from and not many video games (sorry video game lovers!) We only played $20 worth of games and surprisingly we were there for awhile. I love their new Wheel of Fortune game! On our first play, we ended up winning a little over 700 tickets! They also have Fruit Ninja as a game. It was fun with the big widescreen but unfortunately you don't win as many tickets as you would hope. I wish their ticket center would have individual ticket counters like the other D&B's I've been to, where you feed a counting machine your tickets. At this place, they just weigh your tickets and give you the final count. We didn't try the food here and instead went to P.F. Chang's to eat before coming here, but the Eat & Play deal looked fun. Too bad it was only restricted to certain times of the day. Overall I had a blast here and definitely would come back. Hopefully next time when there is a deal or promotion.",1,sbW8qHJgzEIH42B0S-3New,0,4,2011-07-16,review,1
335,Nhvkukz5MECqEUQVfh6A6w,Xxlyg3MbQ6tT38z2UarXtQ,"A table for 16 please...   That is what I had to ask for and knew that D&B could accomodate.

I happen to be in the Homestead area for work.   I really wanted to dig into my Yelp bag of tricks provided by local Yelpers and introduce my team to the ""Shock and Awe"" they deserved but ... the shear numbers would made it hard.

When I started thinking about how we would have a manageable lunch - The only idea I could come up with was the Golden Corral - I knew that was not going to work for me.

We decided to do something local and walking distance - D&B was it.

It is what you expect - quiet for lunch video games and a bar nearby but I had to forgo any festivities - it was a work lunch.   I was pleased they had a under 600 calorie menu.   I am trying to maintain a normal diet due to my stretchy pants being out of style and not wanting to look like a character out of Family Guy.

The waitress was very friendly and organized.    I ordered the Cabo style Chicken - Chicken Breast lightly seasoned and char-grilled, topped with pineapple pico de gallo and served with spicy rice and steamed fresh vegetables.

It was eh...   The chicken was cooked but the pineapple pico de gallo was bland.  The rice was bland.  The vegetables were cold.   I really blame it on the fact I was with 15 compatriots for lunch so I am giving it a fair rating.  Everything was edible.

My team went with deep fried foods and burgers.   They seemed pleased.

Service - very good
Food - okay, not great.   My meal was $13
Ambiance - well it was clean but there were not really any people in D&B

There are so many other choices for lunch that are local and close.  I would definitely recommend another in Squirrel Hill - I suggest you use Yelp to find you a better one (then come back and play! ;-) )",0,sbW8qHJgzEIH42B0S-3New,1,3,2011-10-02,review,2
336,Enzdhh-rV5JgC4lgg0IdFw,W0EHL3otXezdtSNf7a3lPQ,"Not much of a review for this one, but just a few tidbits of info...

Pool (on Friday/Saturday) is $14 per hour
(I'm pretty sure its $10 through the week)

Mixed drinks are way too pricey for the location.
The food is crap.

The games are fun and the pool tables are nice (they're the big tournament style/size, not the shitty bar-room, tiny pool tables).

That is all.  :)

(the pricing is based on my recent trip.
We shot pool for a few hours, I had a bar tab (that wasn't out of control) and my night ended up costing me $60",1,sbW8qHJgzEIH42B0S-3New,1,2,2012-01-21,review,1
337,bSkco4ZdB7REFtDsJUVrDA,XxgyBBauG0cRC17cv59HJw,"I love Dave and Busters!!  It is a great place to go when you are wanting to have a great time with a great group of friends.  If you find you and your friends bored on a Friday or Saturday night, come to D&B and win some prizes!!  It is pricey though, so bring some major moolah",0,sbW8qHJgzEIH42B0S-3New,0,4,2012-03-02,review,0
338,oOUpBcRmerN5Eb6AkGp2wA,1y3sSPsj931RDbqz9hStbA,"Dave and busters is the best place to eat and play games. There is many fun games and prizes to win. I highly suggest if you want to plays games, go Wednesday when all the games are half off. Food is pretty good and a nice bar. The downside is that the booze is pretty pricey.",0,sbW8qHJgzEIH42B0S-3New,0,5,2012-04-16,review,0
339,LwEfyIPU8woMqZsKqrf7NA,ZvG0OT7rf_LMDzASxDNC2Q,"When did Dave and Buster's become a daycare?? Everywhere you look, there are signs that say kids must be accompanied by an adult, but apparently no one was honoring that at 6PM on a Saturday. I couldn't even walk through the place without someone shoving me. AHHH!
I get that Dave and Buster's is an arcade and that you're going there to play some games, maybe eat, and kill some time. When I last went there a few years ago, we there for my bachelor party, and while I'm sure we got into some shenanigans, I don't remember children running wild there. We were having adult beverages, playing games, and having a good time. This time, it was ridiculous. It isn't Chuck E. Cheese, yet that's how parents seem to be treating the place.
On top of that, the customer service sucked. The place is gigantic, with tables and serving areas everywhere, yet on a Saturday at 6PM, the hostess told us (after interrupting us three times to chat with the other hostess) told us it would be a three hour wait, despite the fact that there were empty tables all over the dining room. I suspect this is a ploy to get you to play games and spend money until you're table is ready, but the food at Dave and Buster's is not worth a three hour wait on any day.
The hostess told us we could be served right away if we went to the midway and found an empty table, so we attempted that. Most of those tables were empty with usually one or two adults at a giant empty table filled with coats who informed us that they needed the table because their kids would be back soon after playing games. Next, i engaged in the most rudest thing I've ever done- I began stalking tables where people were finishing up. I would walk up to people paying their check, ask if I could have their table when they were done, and they would inform me that there were already two or three people who asked them and I should get in line.
Finally, we found a table and proceeded to spend two hours eating dinner. It wasn't because we ordered a lot of food- it was that the waiter took forever to bring our food out. He seemed to have no problem getting us fresh drinks, until we drank as much as we could and then asked for water. After that, he seemed to come around a lot less. 
I had the build your own chicken tacos, which comes on a giant plate with all kinds of fixings. The fixings were fresh, but the chicken was cold and dry, and the tortillas were dried out as well. For $14, it wasn't worth it. 
After dinner we proceeded to play games, which entails shoving people to get through areas and waiting in line to play anything. 
All in all, I didn't like my experience at Dave and Busters. I remembered it being a fun place to go and unwind as an adult. but between all the kids and the crappy service, can't recommend this place. If anyone asks me to go back, I may elect to stay home and poke my eyes with a fork.",0,sbW8qHJgzEIH42B0S-3New,1,2,2012-04-23,review,0
340,-OUKIatcSXuF-40IHcarwA,U34U8Tjk1cp3a7P9lGE5pQ,Not a cheap night out you will end up spending money here.  But it is busy fun entertaining and a good time out.  I ate dinner here and the food was great i also played pool and the arcade games.,0,sbW8qHJgzEIH42B0S-3New,0,4,2012-08-22,review,0
341,NkwnzWL-2xarGzJqdZt8Kg,xBY-Tffkkbn338KaaM4hvg,"My friend and I both had Friday off so we decided we wanted to do something more interesting than just hit up a bar on Thursday night. We settled on Dave and Busters. I went on Facebook and printed off a coupon for buy $20 get $20 in play free (we split the card, it took us about 1.5-2 hours to get through)

The games weren't *quite* as fun as I remembered, but it was still a good time. The place was far from crowded, and when a machine was out of tickets, it took us a good deal of time to find someone to assist us. When we did, the team at D&B could not have been more accommodating. To apologize for our wait they swiped us in for several games as well as gave us a handful of tokens for the game we were playing. 

I think a lot of companies (I'm looking at you, American Airlines) could learn a lot from D&B. It cost them virtually nothing to swipe us in for games, but it made our experience so much better.

Drinks are half-price after 8 or 9, my Tropical Mojito was awesome! My friend and I are definitely planning on going back on a Wednesday for half-price games AND half-price drinks.",0,sbW8qHJgzEIH42B0S-3New,0,4,2012-08-24,review,0
342,Mzd8g_A1pE8okijGPmwkUw,5WJ5ckEiKydT2xsvHiWYdw,"Dave and Buster's has to be split up into separate experiences to rate it. 

Dining: 2 stars

I had a party of 20 coming in; I had called ahead of time, and arrived early. They immediately set up the table while about 4 of my friends and I waited; the hostess, after taking my name, never spoke to us again. She did not tell us when we could sit, how long it would be, or any other information. And then they made us wait for 75% of our party to show up before they would seat us. Mind you, there was no one else waiting, and the table was ready, and we were ready to order. But they didn't tell us this; I didn't even know why we were being forced to wait until I heard a supervisor whispering to the waitress about making us wait. I still have no idea why we were forced to wait. 

When my full party was finally seated, we were helped by two waiters who were perfectly polite and nice. BUT, our service was rather haphazard. People would order drinks and food, and get things at wildly different times. One person was done eating appetizers and drinks when another was just getting their first drink. I know there was chaos to a big party, but it got a little out of hand.

The food is pretty standard American chain food, comparable to Appleby's and Chili's - not offensive, but nothing to knock your socks off. It has a decent selection, and a few good desserts and appetizers, and everything was competently prepared. Overall, it is a fine enough meal for a large group before going to enjoy the arcade at fairly reasonable prices, but some of the service standards are poor. In the future we will probably eat at one of the other restaurants in the area and then move over to D&B's for games.

Bar: 1 Star

Drinks are predictably expensive, but there is a wide variety. The problem is that about half of them don't even kind of resemble what is on the menu, and most don't have enough alcohol to even taste. Worse yet, while you can get a drink at the bar in the arcade, the staff is either completely non-interactive or just rude. You have to track them down, and then have a minimum of interaction before they stomp off like you ruined their life.

Arcade: 4 Stars

There are a lot of great games here to play, and many that are fun with groups or pairs. It is a great place for a large party, because you can mingle with all your friends playing many different very fun games. If you are a couple, there are also many great selections that everyone enjoys. The staff on the floor is helpful and fast to fix games that have problems, and are typically polite. The ticket prizes are cheap as expected, but kind of fun, and the people in the ticket shop were always nice and quick to help.


Overall: 3 Stars

If you want to hang out here, I would suggest eating somewhere else, and then playing games and having fun here, but only order beer at the bar and don't expect a smile.",2,sbW8qHJgzEIH42B0S-3New,2,3,2012-09-29,review,3
343,UD7Y1CqfY6mDmRwIuCf6nA,WdMgHwi0-R8Tj3gMqMIFAQ,"Chuckie Cheese for grown ups...Yeah, that could sum up my review for sure (but I'll try to make it a bit more interesting than that).

First let me say that this isn't my first trip to a Dave & Buster's.  Second, I actually experience all of it while here.  We will start with the food/service.  Staff, you were wonderful.  You were polite, you greeted us as soon as we walked in the door, gave us no qualms while ordering and were swift with your delivery.  Food, you were not wonderful.  I ordered the BBQ chicken breasts.  This came with a side of broccoli and their type of mashed potatoes.  The chicken was a bit dry and in some places you can tell it was left on the grill a little too long.  There were actually some bites that all I could taste was charred meat.  There wasn't enough BBQ sauce on the the chicken either.  The broccoli appeared to have been cooked prior and then thrown back into a pan to be seared.  Some of my broccoli actually had some burnt crisp areas on it.  Also I noticed that there were still some leaves left on the broccoli.  The mashed potatoes I wanted to like (which I hoped would be the best part of the dish, I'm a bit of a potato freak), but alas, I was let down. *sad face* They were cold and such a tiny portion.  With a tiny amount of shredded cheese and bacon but into that divot they made with the scoop to get it out of it's container.  Oh food, how if I didn't need you to survive, I wouldn't complain about you.

The building right now is in disarray.  They are in the midst of a remodel with lovely plastic curtains covering up certain sections of their dining area.  No bar out in the dining area right now and the pool tables were absent as well.  If you wanted a drink you had to go back into the game room.

Speaking of the game room, by far the best part.  With the meal I ordered I got the $20 play card (the best part of the meal, super charge it for $3 more and it's even better).  The game room  you can tell is in need of an update.  The carpet is worn and other signs of wear are noticeable as well.  One good thing is the games.  They change them up so often that there is always something new once you return.  Who knew that playing Connect 4 could be so fun, or for that matter Skee Ball rises to the top of my list to play.

I will return again, but only after I eat elsewhere first.",1,sbW8qHJgzEIH42B0S-3New,0,3,2012-10-22,review,1
344,L2ne7hSJDy0U6sBD8wVaQA,Q_fujDi31GqYPV8XMUNkvA,"Not really sure what to add.  So I'll bullet point my experience.

- Expensive poorly made drinks
- Friendly but slow service
- Ok food considering (Had the Philly Steak and Cheese)
- Over run with kids before 10 that seem to have zero adult supervision
- 15% of the games were out of order (Air Hockey, Big Bball Game, 1/2 of the skee ball, random other arcade machines)
- Expensive games
- Fun time overall with the wife.",0,sbW8qHJgzEIH42B0S-3New,0,3,2013-03-10,review,0
345,X9PkJksjTibFgC69cu0_hw,diFFj9qODXZCxOSCO4RIKA,Mediocre service. COLD food! Our food waited so long the lettuce & pickles wilted. Bland food. Crazy overpriced. Long waits in the arcade. 1 beer per hour maximum.  Avoid at all costs. Fair manager.,1,sbW8qHJgzEIH42B0S-3New,1,1,2013-03-15,review,0
346,SLFFql08ndgemixpHfKhcw,JahR-x474cul851aNDOAeQ,"Not being from the area, I traveled an hour to come here from Uniontown, PA. I was excited! I haven't been to this Dave and Buster's since I was younger and was ready to go back and play me some games! I went with my cousins, mind you, we hadn't ate all day and were very hungry. So, we decided to do the Eat & Play Combo, naturally. Here's where it gets bad. First of all, we get a very snobby hostess that shows us to our table. Then, we wait...and wait...and finally after about 25 mins we get a waitress. Her name was Ashley. We had plenty of time to decide what we wanted, so we quickly put our order in. Next, we were sitting and talking, waiting, we had empty glasses and our waitress had never even come around to see if we needed refills except for one time. She said she'd come back right away with our refills...yea, right. 20 mins later we get our refills. Mind you, our food still hasn't came yet. I see other people getting their food that had come in after us. I was frustrated. After waiting 45 mins for our food, I asked to speak with a manager. One of the servers who I asked replied rudely with ""Well, he's really busy right now. I doubt he'll be able to come out and talk to you"". Finally, 15 mins later...that's one hour, folks. We get our food. What do you think the next problem was? Yep, the food was cold. I was completely fed up at this point, and told my waitress how disappointed I was, especially after driving one hour just to have this terrible service. The manager never came to speak with me, and we didn't even receive our meals for free. The only compensation we got were $10 game cards. Woopty-doo. The only thing good about this place is the games, but the prizes you get for your tickets are all junk and worthless. So, in conclusion...I DO NOT RECOMMEND THE WATERFRONT DAVE AND BUSTERS OF HOMESTEAD, PA. It was horrible, and I will not be returning for a very long time!",1,sbW8qHJgzEIH42B0S-3New,1,2,2013-03-30,review,1
347,2VqU7uoDeiE8OUL14Ce5Ig,qvXDgmnvJuTOy-EKKpCQcQ,"This place just plain sucks
Bad management lost them biz
Dumb arcade drama*

* they have recently changed their under 21 policy so no one underage can even be in the arcade or restaurant after 10pm despite having a guardian over 30 years old",0,sbW8qHJgzEIH42B0S-3New,0,1,2013-04-09,review,0
348,ylIgegaQaJOjL4_lH2EkFA,-_ybl8ktxOT-rVssnU_6UA,"i had fun here.. fun big kid games for me!!!
O.. But the bartender Melissa was a SUPER bitch and RUDE 
Hope they fire her..",0,sbW8qHJgzEIH42B0S-3New,3,3,2013-04-15,review,1
349,ytgLwKzD6B4af5vW56RpJg,aebmkpvk7DdYWsHxgiBGBA,"First time at Dave & Buster's and although I didn't go for the games, I was slightly disappointed. I went with a group of girls for dinner and drinks. The service was slow but the food was decent. The portions were huge but they are priced slightly higher than the average chain.       

We went before 9 pm and there were a ton of kids there on a Friday night. I do suggest if you want to avoid the children to go after 9.",0,sbW8qHJgzEIH42B0S-3New,0,3,2013-04-23,review,0
350,C3FWs14bTLo8Y-THOGIUtw,iZNVT0Hk9Ly60gh9OcaqMQ,"DAVE & BUSTERS!  It's a nice place to eat, have fun and drink!!  All ages can enjoy this place.  I was so EXCITED to hear them announce that after 10p, all children whether accompanied by a guardian or not had to go!  It made for a nice evening for adults only.  

Everytime we go whether we play or not we enjoy ourselves.  I didn't give it FOUR STARS because every time I've went I haven't been able to eat in the restaurant area of there.  I know I still get the same food that everyone else does wherever you sit.  Sometimes, I like the nice relaxing atmosphere of the restaurant.  I haven't as of yet, been seated there.  

Not to mention that the servers around the bar, are a little slow at responding to customers as well.  So all in all, D&B's is a good spot to stop at for food and entertainment.  Just don't expect to be seated in the restaurant portion, and expect to wait awhile for food service in the bar area.",0,sbW8qHJgzEIH42B0S-3New,0,3,2013-05-11,review,1
351,-xPKyCJiK9q1OFZ7GCZwBw,Phw5Y6WjTvc4521OXCMkaQ,"Was impressed by the new menu and new decor.   Our waitress was nice, knowledgeable and attentive.  However, the rest of the staff was less than stellar.  There was a power outage (less than one minute) while we were paying games (sunny and calm outside so not sure what happened). My family and I were playing a trivia game---we lost about ten dollars of credits and all our bonus tickets when the power resumed.   The games were down for about 20 mins after the outage and staff was not friendly when we inquired about what happened or when the games would be working again.  After the outage, two people in our groups could not get their power cards to work. When we asked staff for assistance they just brushed us off and said we must have been out of credits.  Kinda a bummer we lost so much money on (malfunction) game play tonight.",0,sbW8qHJgzEIH42B0S-3New,0,3,2013-07-01,review,0
352,AVrY4uj14hOBI9yh3iE1KQ,tp2B8UjLUEJjM4Y10gkDOQ,"Visiting from Toronto, I was really impressed! The amount of tickets to be won was incredible. We usually got 200 tickets per play on average. Compared to Playdium here, that's awesome considering I'd win at most 10 tickets with the smallest prize costing 100 tickets. The food is great, the place is clean and the games don't feel greasy or nasty from all the food.",0,sbW8qHJgzEIH42B0S-3New,0,4,2013-07-03,review,0
